S.No.,CITY 1,CITY 2,"PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2","FREIGHT TO CITY 2","FREIGHT FROM CITY 2","MAIL TO CITY 2","MAIL FROM CITY 2"
195,KOLKATA,UDAIPUR,407,355,0.2,0.1,0.0,0.0
196,KOLKATA,VARANASI,"6,495","6,333",2.8,6.2,0.5,0.0
197,KOLKATA,VISAKHAPATNAM,"4,035","4,769",1.0,2.7,0.0,0.0
198,KADAPA,VIJAYAWADA,450,342,0.0,0.0,0.0,0.0
199,KADAPA,VISAKHAPATNAM,400,482,0.0,0.0,0.0,0.0
200,COIMBATORE,DELHI,"13,719","12,701",154.1,147.3,0.0,2.0
201,COIMBATORE,GUWAHATI,500,243,0.7,0.0,0.0,0.0
202,COIMBATORE,HYDERABAD,"19,490","18,267",36.1,9.4,0.0,0.1
203,COIMBATORE,JAIPUR,631,403,1.0,0.7,0.0,0.0
204,COIMBATORE,MUMBAI,"13,643","15,118",126.8,115.4,4.0,6.5
205,BILASPUR,INDORE,479,410,0.0,2.8,0.0,0.0
206,COIMBATORE,PUNE,"4,434","4,884",13.3,23.5,0.2,0.3
207,COIMBATORE,SURAT,543,511,2.3,1.1,0.0,0.0
208,COIMBATORE,TIRUPATI,648,712,0.0,0.0,0.0,0.0
209,COIMBATORE,VISAKHAPATNAM,4,392,0.1,0.1,0.0,0.0
210,KANNUR,KOCHI,"1,551","1,380",0.0,0.0,0.0,0.0
211,KANNUR,KOZHIKODE,16,77,0.0,0.0,0.0,0.0
212,KANNUR,MUMBAI,"2,098","1,783",0.2,0.8,0.0,0.0
213,KANNUR,TRIVANDRUM,"1,452","1,533",0.0,0.0,0.0,0.0
214,KOCHI,KOLKATA,"3,470","3,438",11.1,12.0,0.4,0.1
215,KOCHI,MUMBAI,"24,803","27,155",57.3,168.1,10.1,16.0
216,KOCHI,MYSORE,"1,245","1,174",0.0,0.0,0.0,0.0
217,KOCHI,PUNE,"4,199","4,796",8.2,8.4,0.0,0.6
218,KOCHI,RANCHI,433,237,0.3,0.1,0.0,0.2
219,KOCHI,TRIVANDRUM,"1,982","2,091",0.0,0.0,0.0,0.0
220,DARBHANGA,DELHI,"6,811","7,727",29.5,18.3,0.0,0.0
221,DARBHANGA,HYDERABAD,"3,864","4,414",0.0,0.3,0.0,0.0
222,DARBHANGA,KOLKATA,"3,178","3,868",0.0,0.2,0.0,0.0
223,DARBHANGA,MUMBAI,"5,309","8,507",13.8,65.2,0.0,0.0
224,DEHRA DUN,DELHI,"27,031","27,210",16.8,12.5,0.5,14.0
225,DEHRA DUN,GUWAHATI,428,310,0.7,0.0,0.0,0.0
226,DEHRA DUN,HYDERABAD,"4,722","4,462",0.5,2.3,0.1,0.0
227,DEHRA DUN,JAIPUR,"2,612","2,500",0.0,0.0,0.0,0.0
228,DEHRA DUN,KOLKATA,"2,324","2,393",0.7,0.1,0.0,0.0
229,DEHRA DUN,LUCKNOW,"4,730","5,032",0.7,0.0,0.1,0.3
230,DEHRA DUN,MUMBAI,"16,895","18,730",6.3,12.8,0.1,3.4
231,DEHRA DUN,PANTNAGAR,242,230,0.0,0.0,0.0,0.0
232,DEHRA DUN,PUNE,802,"1,011",1.2,0.4,0.0,0.4
233,DEHRA DUN,VARANASI,"1,358","1,215",3.6,0.3,0.0,0.0
234,DELHI,DHARAMSALA,"5,887","5,453",0.0,0.0,0.0,0.0
235,DELHI,DIBRUGARH,"12,390","9,345",36.1,14.7,1.9,2.2
236,DELHI,DIMAPUR,"2,760","2,880",3.9,11.3,0.0,2.4
237,DELHI,DURGAPUR,"6,063","5,610",0.7,0.0,0.0,0.0
238,DELHI,GAYA,"5,161","4,087",0.1,0.0,0.0,0.0
239,DELHI,GORAKHPUR,"12,481","10,270",9.9,1.4,10.9,0.0
240,CHENNAI,KANPUR,-,1,-,0.0,-,0.0
241,DELHI,GUWAHATI,"67,085","69,825",414.0,119.2,25.3,11.2
242,DELHI,GWALIOR,"3,553","3,518",0.3,0.0,0.0,0.0
243,DELHI,HYDERABAD,"105,267","107,808","1,269.6",845.2,27.5,17.9
244,DELHI,IMPHAL,"8,938","8,156",85.4,57.8,3.8,0.1
245,DELHI,INDORE,"32,165","31,712",216.7,133.1,12.3,7.0
246,DELHI,JABALPUR,"4,783","4,504",6.6,5.1,0.0,0.0
247,DELHI,JAGDALPUR,288,482,0.0,0.0,0.0,0.0
248,DELHI,JAIPUR,"27,066","24,033",30.1,67.6,20.4,14.4
249,DELHI,JAMMU,"34,851","34,021",55.4,26.6,6.4,0.0
250,DELHI,JHARSUGUDA,"2,260","2,209",4.5,0.0,0.0,0.0
251,CHENNAI,NASIK,176,181,0.0,0.0,0.0,0.0
252,DELHI,JODHPUR,"12,235","12,521",4.3,6.6,2.9,0.0
253,DELHI,JORHAT,693,859,0.1,0.1,0.0,0.0
254,DELHI,KANDLA,"1,374","1,410",0.0,0.0,0.0,0.0
255,DELHI,KANNUR,"1,390","1,522",0.7,0.0,0.0,0.0
256,DELHI,KANPUR,"1,674","1,501",0.5,0.0,0.0,0.0
257,DELHI,KHAJURAHO,"1,158","1,122",0.0,0.0,0.0,0.0
258,DELHI,KOCHI,"36,428","40,908",341.3,124.6,14.0,11.4
259,DELHI,KOLKATA,"133,758","122,366","1,554.0","1,685.9",37.5,29.8
260,DELHI,KOZHIKODE,"9,366","9,750",18.9,3.1,1.6,0.0
261,DELHI,KULLU,675,418,0.0,0.0,0.0,0.0
262,DELHI,LEH,"28,754","39,894",127.4,11.2,1.8,0.0
263,DELHI,LUCKNOW,"65,939","56,081",137.9,100.0,33.5,8.7
264,DELHI,MADURAI,"3,746","3,902",17.5,37.2,0.0,0.0
265,DELHI,MANGALORE,"3,336","3,463",2.2,0.6,0.0,23.4
